진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,A269,여,입원,1 ,1 ,6 ,1510590 ,2248420 
2024,A27 ,남,외래,1 ,1 ,1 ,8890 ,12590 
2024,A279,남,외래,23 ,30 ,30 ,1847050 ,3451750 
2024,A279,남,입원,12 ,14 ,97 ,22113490 ,30128100 
2024,A279,여,외래,11 ,19 ,19 ,839420 ,1497290 
2024,A279,여,입원,7 ,7 ,42 ,11779380 ,15321910 
2024,A280,남,외래,1 ,1 ,1 ,13060 ,14560 
2024,A281,남,외래,67 ,88 ,88 ,2165190 ,3571000 
2024,A281,남,입원,1 ,1 ,3 ,1027780 ,1440520 
2024,A281,여,외래,146 ,226 ,226 ,5603410 ,8853130 
2024,A281,여,입원,1 ,1 ,4 ,1141830 ,1451580 
2024,A282,남,외래,1 ,1 ,1 ,182800 ,336800 
2024,A288,남,외래,2 ,2 ,2 ,26790 ,34890 
2024,A288,여,외래,2 ,3 ,3 ,99270 ,144470 
2024,A289,남,외래,8 ,8 ,8 ,242160 ,365460 
2024,A289,여,외래,4 ,4 ,4 ,98760 ,140660 
2024,A300,남,외래,2 ,3 ,3 ,95190 ,161190 
2024,A300,여,외래,3 ,5 ,5 ,61310 ,83710 
2024,A301,남,외래,2 ,3 ,3 ,28660 ,60860 
2024,A301,여,외래,1 ,1 ,1 ,22840 ,32540 
2024,A301,여,입원,1 ,2 ,22 ,1271350 ,1696180 
2024,A302,남,외래,2 ,3 ,3 ,307580 ,460450 
2024,A302,남,입원,1 ,1 ,14 ,609570 ,828560 
2024,A302,여,입원,1 ,1 ,25 ,1310950 ,1775560 
2024,A303,남,외래,1 ,1 ,1 ,2960 ,23260 
2024,A303,남,입원,1 ,1 ,15 ,3297790 ,4277590 
2024,A303,여,외래,1 ,1 ,0 ,7790 ,10990 
2024,A304,남,외래,4 ,4 ,4 ,48460 ,64860 
2024,A305,남,외래,15 ,25 ,25 ,637990 ,884490 
2024,A305,남,입원,6 ,11 ,398 ,16773540 ,23654650 
2024,A305,여,외래,22 ,67 ,67 ,1226230 ,1463730 
2024,A305,여,입원,6 ,14 ,613 ,26741770 ,37739300 
2024,A308,남,외래,1 ,1 ,1 ,15910 ,17610 
2024,A308,여,외래,1 ,1 ,1 ,12620 ,18020 
2024,A309,남,외래,30 ,48 ,48 ,764670 ,922870 
2024,A309,여,외래,9 ,11 ,11 ,144030 ,183630 
2024,A309,여,입원,1 ,1 ,12 ,493880 ,670620 
2024,A31 ,여,입원,1 ,1 ,18 ,1988140 ,2606480 
2024,A310,남,외래,4076 ,20168 ,19940 ,708851840 ,1605996530 
2024,A310,남,입원,332 ,489 ,5598 ,2074151550 ,2619609720 
2024,A310,여,외래,9096 ,45305 ,44806 ,1499002420 ,3560871590 
2024,A310,여,입원,530 ,757 ,8131 ,2601424860 ,3314549200 
2024,A311,남,외래,39 ,140 ,139 ,3216690 ,6625590 
2024,A311,남,입원,4 ,7 ,121 ,31389780 ,42220710 
2024,A311,여,외래,24 ,61 ,61 ,1136030 ,2602340 
2024,A311,여,입원,1 ,2 ,25 ,7904210 ,11763180 
2024,A318,남,외래,4466 ,20317 ,20237 ,650230710 ,1455521650 
2024,A318,남,입원,263 ,383 ,4866 ,1616604040 ,2077110190 
2024,A318,여,외래,10488 ,44116 ,43971 ,1419942590 ,3176409210 
2024,A318,여,입원,434 ,666 ,8070 ,2361314430 ,3043291510 
2024,A319,남,외래,1974 ,8188 ,8158 ,276820240 ,609470510 
2024,A319,남,입원,99 ,142 ,1539 ,502517910 ,638012480 
2024,A319,여,외래,4071 ,15394 ,15334 ,458272930 ,1076608590 
2024,A319,여,입원,154 ,232 ,2577 ,690292650 ,892237340 
2024,A320,여,외래,1 ,1 ,1 ,13230 ,18830 
2024,A321,남,외래,7 ,13 ,13 ,251640 ,529340 
2024,A321,남,입원,6 ,44 ,269 ,183991250 ,215228170 
2024,A321,여,외래,8 ,13 ,13 ,458890 ,1721150 
2024,A321,여,입원,10 ,27 ,638 ,400596500 ,493991450 
2024,A327,남,입원,1 ,1 ,2 ,958180 ,1003660 
2024,A327,여,외래,3 ,4 ,4 ,59830 ,104030 
2024,A327,여,입원,5 ,6 ,130 ,68967950 ,77510010 
2024,A329,남,외래,1 ,1 ,1 ,65860 ,76560 
2024,A329,여,외래,3 ,3 ,3 ,92680 ,164480 
2024,A329,여,입원,5 ,6 ,74 ,23382250 ,27866940 
2024,A34 ,여,외래,1 ,2 ,2 ,35310 ,47510 
2024,A35 ,남,외래,264 ,307 ,307 ,8762730 ,13558640 
2024,A35 ,남,입원,13 ,25 ,385 ,209735990 ,272518990 
2024,A35 ,여,외래,251 ,338 ,338 ,8257660 ,12803800 
2024,A35 ,여,입원,13 ,19 ,401 ,269376950 ,345085460 
2024,A360,여,외래,2 ,3 ,3 ,121120 ,191520 
2024,A360,여,입원,1 ,1 ,1 ,850450 ,992990 
2024,A362,남,외래,1 ,2 ,2 ,29690 ,42190 
2024,A362,여,외래,3 ,4 ,4 ,52440 ,69840 
2024,A368,남,외래,4 ,8 ,8 ,414220 ,718220 
2024,A368,여,외래,2 ,2 ,2 ,23500 ,30200 
2024,A369,남,외래,1 ,2 ,2 ,29270 ,109870 
2024,A369,남,입원,1 ,1 ,0 ,303420 ,337130 
2024,A37 ,남,외래,51 ,75 ,75 ,1443000 ,2143700 
2024,A37 ,여,외래,51 ,73 ,73 ,1514500 ,2266500 
2024,A370,남,외래,10369 ,17886 ,17872 ,318608790 ,483872380 
2024,A370,남,입원,1657 ,1707 ,10416 ,2569370210 ,2865352130 
2024,A370,여,외래,7722 ,13546 ,13531 ,249892670 ,379089140 
2024,A370,여,입원,1403 ,1446 ,8844 ,2113545220 ,2373000380 
2024,A371,남,외래,344 ,566 ,565 ,13644320 ,20727040 
2024,A371,남,입원,91 ,98 ,535 ,117175710 ,132237530 
2024,A371,여,외래,286 ,455 ,454 ,12365410 ,17941210 
2024,A371,여,입원,85 ,88 ,535 ,125070640 ,146566050 
2024,A378,남,외래,1292 ,1797 ,1797 ,37124300 ,52674960 
2024,A378,남,입원,45 ,45 ,275 ,58371960 ,67588020 
2024,A378,여,외래,850 ,1210 ,1210 ,28761470 ,40507730 
2024,A378,여,입원,47 ,50 ,299 ,69703250 ,82637200 
2024,A379,남,외래,11379 ,17135 ,17125 ,399043980 ,586351060 
2024,A379,남,입원,526 ,543 ,3328 ,852742940 ,966206690 
2024,A379,여,외래,8825 ,13073 ,13068 ,311509560 ,454455120 
2024,A379,여,입원,444 ,462 ,2976 ,695767040 ,804408130 
2024,A38 ,남,외래,3292 ,5968 ,5965 ,115484830 ,171230010 
2024,A38 ,남,입원,206 ,218 ,808 ,207472040 ,229808700 
2024,A38 ,여,외래,2298 ,4158 ,4158 ,80553390 ,117871480 
2024,A38 ,여,입원,188 ,196 ,686 ,168616420 ,187821640 
2024,A390,남,외래,8 ,17 ,17 ,299620 ,796120 
2024,A390,남,입원,7 ,9 ,74 ,46833950 ,55714100 
2024,A390,여,외래,1 ,1 ,1 ,12630 ,13230 
2024,A391,남,외래,1 ,1 ,1 ,10740 ,15340 
2024,A392,남,외래,1 ,2 ,2 ,36510 ,72810 
2024,A392,여,외래,1 ,1 ,1 ,34040 ,67940 
2024,A392,여,입원,1 ,1 ,3 ,1474310 ,1884600 
2024,A394,여,외래,1 ,4 ,4 ,70490 ,140590 
2024,A394,여,입원,1 ,1 ,11 ,3351900 ,4353330 
2024,A398,남,외래,1 ,1 ,1 ,15480 ,21980 
2024,A398,여,외래,1 ,3 ,3 ,36030 ,40530 
2024,A399,남,외래,2 ,2 ,2 ,86620 ,204260 
2024,A399,여,외래,1 ,1 ,1 ,17280 ,24680 
2024,A40 ,여,외래,1 ,1 ,1 ,78780 ,82880 
2024,A400,남,외래,3 ,3 ,3 ,36660 ,72960 
2024,A400,남,입원,5 ,5 ,56 ,13922890 ,16622830 
2024,A400,여,외래,3 ,6 ,6 ,131540 ,248940 
2024,A400,여,입원,5 ,5 ,35 ,10916580 ,14016380 
2024,A401,남,외래,22 ,58 ,58 ,2887170 ,4444780 
2024,A401,남,입원,21 ,35 ,498 ,285574020 ,337495680 
2024,A401,여,외래,25 ,48 ,48 ,3579910 ,4671820 
2024,A401,여,입원,27 ,29 ,494 ,163760020 ,201897960 
2024,A402,남,외래,23 ,68 ,68 ,3690940 ,5974020 
2024,A402,남,입원,33 ,44 ,667 ,331114650 ,388837410 
2024,A402,여,외래,24 ,57 ,56 ,2276990 ,4137610 
2024,A402,여,입원,42 ,63 ,774 ,350841870 ,429555030 
2024,A403,남,외래,13 ,19 ,19 ,472350 ,969850 
2024,A403,남,입원,20 ,25 ,291 ,142463170 ,176320600 
2024,A403,여,외래,11 ,13 ,13 ,265150 ,525050 
2024,A403,여,입원,14 ,17 ,260 ,136817200 ,175631160 
2024,A408,남,외래,13 ,34 ,34 ,733640 ,1714780 
2024,A408,남,입원,18 ,28 ,393 ,225862380 ,264130570 
2024,A408,여,외래,8 ,29 ,28 ,639890 ,1358360 
2024,A408,여,입원,10 ,11 ,135 ,37205340 ,47264400 
2024,A409,남,외래,27 ,49 ,49 ,917050 ,2083790 
2024,A409,남,입원,25 ,34 ,364 ,197696020 ,245605350 
2024,A409,여,외래,44 ,94 ,94 ,1888660 ,4302100 
2024,A409,여,입원,17 ,20 ,235 ,110495780 ,135113150 
2024,A410,남,외래,79 ,235 ,232 ,7817640 ,14892450 
2024,A410,남,입원,155 ,257 ,4453 ,2524502950 ,3078343070 
2024,A410,여,외래,53 ,165 ,164 ,5134900 ,10124480 
2024,A410,여,입원,108 ,203 ,3561 ,1688284470 ,2038922940 
2024,A411,남,외래,15 ,24 ,24 ,1052120 ,2293310 
2024,A411,남,입원,61 ,83 ,1336 ,534558960 ,656936060 
2024,A411,여,외래,12 ,16 ,16 ,382610 ,764630 
2024,A411,여,입원,110 ,151 ,2364 ,859224420 ,1059718610 
2024,A412,남,외래,6 ,22 ,22 ,2476090 ,2835790 
2024,A412,남,입원,17 ,23 ,333 ,142719880 ,173642680 
2024,A412,여,외래,12 ,57 ,57 ,3019730 ,4739630 
2024,A412,여,입원,28 ,39 ,484 ,153233530 ,188629000 
2024,A413,남,외래,6 ,12 ,12 ,350620 ,591390 
2024,A413,남,입원,7 ,8 ,67 ,27066830 ,32510550 
2024,A413,여,외래,3 ,3 ,3 ,223140 ,338040 
2024,A413,여,입원,4 ,5 ,37 ,19889800 ,25291370 
2024,A414,남,외래,2 ,4 ,4 ,78360 ,217660 
2024,A414,남,입원,9 ,16 ,230 ,58410200 ,76560750 
2024,A414,여,외래,3 ,6 ,6 ,136010 ,271410 
2024,A414,여,입원,8 ,12 ,112 ,37876210 ,47696320 
2024,A415,남,외래,380 ,997 ,996 ,50361810 ,84514040 
2024,A415,남,입원,863 ,1242 ,16042 ,9875448260 ,11828633450 
2024,A415,여,외래,559 ,1315 ,1306 ,73704390 ,115638390 
2024,A415,여,입원,1384 ,1916 ,23810 ,11597785470 ,14215073890 
2024,A418,남,외래,188 ,403 ,401 ,15449100 ,26547220 
2024,A418,남,입원,1292 ,2497 ,26704 ,5906236820 ,7307522640 
2024,A418,여,외래,267 ,557 ,553 ,23508960 ,38513590 
2024,A418,여,입원,1769 ,3566 ,39008 ,6905172690 ,8671834790 
2024,A419,남,외래,3433 ,6190 ,6160 ,332295070 ,529780320 
2024,A419,남,입원,21572 ,43243 ,433779 ,113326552730 ,138659958740 
2024,A419,여,외래,3868 ,7136 ,7113 ,350347920 ,583211140 
2024,A419,여,입원,31527 ,64863 ,643986 ,132102989370 ,163977731720 
2024,A42 ,여,외래,3 ,4 ,4 ,62670 ,94220 
2024,A42 ,여,입원,1 ,1 ,34 ,2285740 ,3054390 
2024,A420,남,외래,106 ,346 ,342 ,11178830 ,26417870 
2024,A420,남,입원,12 ,20 ,133 ,75428200 ,100729420 
2024,A420,여,외래,47 ,180 ,179 ,4925150 ,13338140 
2024,A420,여,입원,3 ,4 ,36 ,13445830 ,17148220 
2024,A421,남,외래,26 ,94 ,94 ,3808120 ,8208430 
2024,A421,남,입원,9 ,12 ,173 ,59033680 ,80283350 
2024,A421,여,외래,64 ,278 ,274 ,11054530 ,26997310 
2024,A421,여,입원,18 ,33 ,347 ,114417760 ,149316210 
2024,A422,남,외래,40 ,107 ,107 ,2211840 ,3868820 
2024,A422,남,입원,4 ,4 ,13 ,4706710 ,5953450 
2024,A422,여,외래,49 ,97 ,97 ,2728820 ,5524880 
2024,A422,여,입원,5 ,10 ,107 ,18690490 ,24589980 
2024,A427,남,입원,1 ,1 ,27 ,7284220 ,9965040 
2024,A427,여,외래,1 ,1 ,1 ,22320 ,31820 
2024,A428,남,외래,4 ,9 ,9 ,220980 ,547000 
2024,A428,남,입원,1 ,2 ,58 ,53663910 ,70422400 
2024,A428,여,외래,31 ,73 ,73 ,2160060 ,5105670 
2024,A428,여,입원,6 ,9 ,131 ,32357650 ,47326650 
2024,A429,남,외래,84 ,282 ,280 ,7759910 ,19393570 
2024,A429,남,입원,3 ,3 ,46 ,12511270 ,17032370 
2024,A429,여,외래,222 ,527 ,524 ,18769810 ,38194100 
2024,A429,여,입원,15 ,21 ,247 ,73428330 ,95758960 
2024,A430,남,외래,8 ,20 ,20 ,1067940 ,1663540 
2024,A430,남,입원,2 ,2 ,144 ,342934230 ,366333590 
2024,A430,여,외래,6 ,20 ,20 ,787070 ,1281170 
2024,A431,남,외래,3 ,22 ,22 ,765930 ,1025530 
2024,A431,여,외래,1 ,8 ,8 ,180830 ,361030 
2024,A439,남,외래,6 ,26 ,26 ,2569680 ,3412670 
2024,A439,남,입원,4 ,6 ,200 ,51677760 ,64892430 
2024,A439,여,외래,6 ,18 ,18 ,565330 ,1224920 
2024,A439,여,입원,3 ,5 ,41 ,12160280 ,15786560 
2024,A440,남,외래,1 ,7 ,7 ,624560 ,1318490 
2024,A441,남,외래,1 ,1 ,1 ,3910 ,30310 
2024,A441,여,외래,3 ,14 ,14 ,179120 ,530620 
2024,A449,남,외래,3 ,5 ,5 ,94800 ,236400 
2024,A449,여,외래,2 ,3 ,3 ,160620 ,480970 
2024,A449,여,입원,1 ,1 ,10 ,3383190 ,4836550 
2024,A46 ,남,외래,985 ,2036 ,2034 ,36396170 ,61117420 
2024,A46 ,남,입원,85 ,96 ,504 ,115975530 ,150802690 
2024,A46 ,여,외래,1333 ,2867 ,2864 ,50283250 ,90197840 
2024,A46 ,여,입원,117 ,122 ,551 ,133706770 ,176115180 
2024,A480,남,외래,35 ,211 ,211 ,8140590 ,13907380 
2024,A480,남,입원,19 ,28 ,529 ,201106370 ,259258160 
2024,A480,여,외래,16 ,39 ,39 ,1479840 ,3756690 
2024,A480,여,입원,8 ,32 ,697 ,115265410 ,152008930 
2024,A481,남,외래,30 ,46 ,45 ,3096140 ,4956920 
2024,A481,남,입원,33 ,38 ,400 ,208459420 ,251195850 
2024,A481,여,외래,9 ,10 ,10 ,735670 ,1292070 
2024,A481,여,입원,9 ,13 ,201 ,167871460 ,190271270 
2024,A482,남,외래,2 ,2 ,2 ,52980 ,75580 
2024,A482,여,외래,1 ,1 ,1 ,15910 ,17610 
2024,A483,남,외래,17 ,62 ,61 ,1837480 ,3571190 
2024,A483,남,입원,17 ,24 ,516 ,755298160 ,900906740 
2024,A483,여,외래,24 ,58 ,57 ,1606130 ,3343730 
2024,A483,여,입원,15 ,19 ,151 ,71241440 ,86680440 
2024,A488,남,외래,3693 ,7464 ,7463 ,114976630 ,157967220 
2024,A488,남,입원,42 ,65 ,735 ,189292090 ,235343550 
2024,A488,여,외래,12025 ,19281 ,19280 ,626070630 ,908863130 
2024,A488,여,입원,44 ,52 ,293 ,69928720 ,85108750 
2024,A49 ,남,외래,2 ,2 ,2 ,30510 ,33910 
2024,A49 ,여,외래,6 ,6 ,6 ,130450 ,179450 
2024,A490,남,외래,409 ,788 ,788 ,17983320 ,32502540 
2024,A490,남,입원,84 ,123 ,1536 ,623027440 ,769173690 
2024,A490,여,외래,363 ,583 ,583 ,10905160 ,18541400 
2024,A490,여,입원,55 ,97 ,1298 ,511485340 ,623699800 
2024,A491,남,외래,2767 ,5534 ,5533 ,72646040 ,100195960 
2024,A491,남,입원,147 ,388 ,7150 ,1470484040 ,1798440320 
2024,A491,여,외래,3628 ,7000 ,6999 ,91220240 ,126283050 
2024,A491,여,입원,120 ,334 ,6343 ,1142976520 ,1406416760 
2024,A492,남,외래,841 ,1171 ,1170 ,20793110 ,35351630 
2024,A492,남,입원,33 ,34 ,187 ,54614150 ,66407150 
2024,A492,여,외래,866 ,1102 ,1101 ,19743110 ,30957780 
2024,A492,여,입원,35 ,35 ,225 ,67841940 ,77639600 
2024,A493,남,외래,4916 ,7532 ,7527 ,160144190 ,245224950 
2024,A493,남,입원,369 ,394 ,1693 ,481385140 ,547505330 
2024,A493,여,외래,35801 ,56640 ,56631 ,2118354630 ,3135986950 
2024,A493,여,입원,397 ,423 ,1842 ,513351590 ,584542290 
2024,A498,남,외래,2804 ,4941 ,4936 ,117640660 ,201523290 
2024,A498,남,입원,241 ,398 ,5710 ,1620077500 ,1983650590 
2024,A498,여,외래,5811 ,9240 ,9233 ,320083050 ,525758890 
2024,A498,여,입원,254 ,389 ,4896 ,1529688850 ,1853714020 
2024,A499,남,외래,15278 ,33184 ,33172 ,642687480 ,951743400 
2024,A499,남,입원,1422 ,1706 ,13915 ,4211356230 ,5157368550 
2024,A499,여,외래,34090 ,60569 ,60546 ,2300363880 ,3371982440 
2024,A499,여,입원,1478 ,1793 ,16534 ,4478742260 ,5634478490 
2024,A500,남,외래,8 ,18 ,18 ,551840 ,1089040 
2024,A500,여,외래,3 ,3 ,3 ,101830 ,212430 
2024,A501,남,외래,8 ,23 ,23 ,674790 ,1218690 
2024,A501,여,외래,8 ,20 ,20 ,484410 ,783240 
2024,A502,남,외래,5 ,10 ,9 ,216750 ,365850 
2024,A502,여,외래,4 ,5 ,5 ,157990 ,236190 
2024,A503,남,외래,1 ,3 ,3 ,64080 ,127880 
2024,A503,여,외래,2 ,2 ,2 ,70430 ,173730 
2024,A504,남,외래,1 ,1 ,1 ,34400 ,81100 
2024,A504,남,입원,1 ,1 ,2 ,143440 ,181430 
2024,A504,여,외래,3 ,8 ,8 ,662820 ,902220 
2024,A505,남,외래,2 ,4 ,4 ,90210 ,180210 
2024,A506,남,외래,6 ,10 ,10 ,151950 ,225550 
2024,A506,여,외래,16 ,32 ,31 ,611810 ,1120210 
2024,A507,남,외래,4 ,7 ,7 ,137680 ,254180 
2024,A507,여,외래,2 ,4 ,3 ,67620 ,164020 
2024,A509,남,외래,20 ,52 ,52 ,1971870 ,2939970 
2024,A509,남,입원,6 ,6 ,46 ,38212930 ,38393230 
2024,A509,여,외래,26 ,61 ,61 ,3065350 ,3845520 
2024,A509,여,입원,7 ,8 ,41 ,43879100 ,44009390 
2024,A51 ,남,외래,1 ,1 ,1 ,10740 ,15340 
2024,A510,남,외래,549 ,1238 ,1235 ,46085910 ,76007820 
2024,A510,남,입원,1 ,1 ,0 ,48880 ,61100 
2024,A510,여,외래,61 ,142 ,141 ,4225120 ,7515070 
2024,A510,여,입원,2 ,2 ,9 ,3757720 ,4177090 
2024,A511,남,외래,3 ,4 ,4 ,149590 ,390040 
2024,A511,여,외래,1 ,2 ,2 ,55140 ,179140 
2024,A512,남,외래,130 ,268 ,268 ,9121740 ,15480450 
2024,A512,여,외래,49 ,98 ,98 ,3796020 ,6521880 
2024,A513,남,외래,1022 ,2208 ,2206 ,105194360 ,172249170 
2024,A513,남,입원,112 ,127 ,261 ,58458940 ,76430610 
2024,A513,여,외래,717 ,1403 ,1402 ,64507050 ,103944490 
2024,A513,여,입원,30 ,36 ,110 ,16986380 ,22598330 
2024,A514,남,외래,196 ,476 ,476 ,22200150 ,34512550 
2024,A514,남,입원,4 ,5 ,31 ,13168800 ,17039790 
2024,A514,여,외래,43 ,103 ,103 ,1647910 ,3682900 
2024,A514,여,입원,2 ,2 ,12 ,2057630 ,2574290 
2024,A515,남,외래,228 ,607 ,606 ,14667030 ,26860490 
2024,A515,남,입원,2 ,2 ,5 ,1296810 ,1756940 
2024,A515,여,외래,127 ,261 ,260 ,5032580 ,10118650 
2024,A515,여,입원,2 ,2 ,4 ,1579790 ,1941780 
2024,A519,남,외래,547 ,1355 ,1355 ,36970400 ,66572750 
2024,A519,남,입원,9 ,12 ,42 ,11444360 ,12431880 
2024,A519,여,외래,181 ,384 ,384 ,9134660 ,16868740 
2024,A519,여,입원,5 ,6 ,23 ,11293660 ,14161200 
2024,A52 ,남,외래,1 ,1 ,1 ,15480 ,21980 
2024,A520,남,외래,1 ,1 ,1 ,98730 ,248230 
2024,A520,여,외래,5 ,7 ,7 ,289040 ,742840 
2024,A521,남,외래,11 ,44 ,44 ,871000 ,1798880 
2024,A521,남,입원,4 ,4 ,14 ,6973220 ,9208730 
2024,A521,여,외래,12 ,38 ,38 ,1551870 ,2816700 
2024,A521,여,입원,2 ,9 ,323 ,39252790 ,49290930 
2024,A522,남,외래,6 ,12 ,12 ,102330 ,255530 
2024,A522,남,입원,1 ,2 ,13 ,4374350 ,5275430 
2024,A522,여,외래,4 ,11 ,11 ,148180 ,366580 
2024,A522,여,입원,2 ,2 ,27 ,5237800 ,7641220 
2024,A523,남,외래,80 ,351 ,351 ,13490370 ,23064560 
2024,A523,남,입원,34 ,51 ,566 ,153148560 ,195193310 
2024,A523,여,외래,22 ,134 ,134 ,3704920 ,7296670 
2024,A523,여,입원,8 ,11 ,74 ,21096120 ,27387720 
2024,A527,남,외래,15 ,89 ,89 ,2220930 ,5050340 
2024,A527,남,입원,5 ,7 ,61 ,23325800 ,30276230 
2024,A527,여,외래,5 ,8 ,8 ,188400 ,308600 
2024,A528,남,외래,1134 ,2952 ,2944 ,73035960 ,136476240 
2024,A528,남,입원,8 ,10 ,25 ,13963620 ,17914260 
2024,A528,여,외래,1118 ,2846 ,2835 ,45284250 ,96234910 
2024,A528,여,입원,14 ,16 ,53 ,14074840 ,18621370 
2024,A529,남,외래,198 ,509 ,509 ,10706540 ,22041090 
2024,A529,남,입원,1 ,1 ,9 ,1064990 ,1439760 
2024,A529,여,외래,122 ,293 ,293 ,5351490 ,11247220 
2024,A529,여,입원,3 ,4 ,2 ,1119910 ,1358740 
2024,A53 ,남,외래,5 ,5 ,5 ,63560 ,92860 
2024,A53 ,여,외래,7 ,10 ,10 ,291700 ,429600 
2024,A53 ,여,입원,1 ,1 ,0 ,7720 ,9650 
2024,A530,남,외래,2943 ,6640 ,6627 ,173853350 ,318347900 
2024,A530,남,입원,45 ,50 ,374 ,14830510 ,19056460 
2024,A530,여,외래,2500 ,5409 ,5393 ,110665510 ,220555670 
2024,A530,여,입원,17 ,18 ,11 ,1263920 ,1762070 
2024,A539,남,외래,2895 ,6394 ,6378 ,227983200 ,377298930 
2024,A539,남,입원,62 ,67 ,107 ,39161730 ,51085520 
2024,A539,여,외래,1779 ,3719 ,3707 ,93238850 ,167571560 
2024,A539,여,입원,38 ,42 ,86 ,24081290 ,30167270 
2024,A54 ,남,외래,4 ,7 ,7 ,219690 ,313490 
2024,A54 ,여,외래,5 ,6 ,6 ,97620 ,144170 
2024,A540,남,외래,3627 ,6691 ,6690 ,256449730 ,368916000 
2024,A540,여,외래,864 ,1245 ,1244 ,38102700 ,57022780 
2024,A541,남,외래,95 ,180 ,180 ,6915780 ,9867880 
2024,A541,여,외래,16 ,23 ,23 ,678180 ,1106530 
2024,A542,남,외래,72 ,116 ,116 ,4293800 ,6135900 
2024,A542,남,입원,1 ,1 ,1 ,462020 ,570040 
2024,A542,여,외래,237 ,382 ,382 ,12854070 ,19453690 
2024,A542,여,입원,3 ,3 ,23 ,6309230 ,8349340 
2024,A543,남,외래,4 ,6 ,6 ,142530 ,160230 
2024,A543,여,외래,1 ,10 ,10 ,154670 ,187290 
2024,A544,여,외래,1 ,1 ,1 ,12410 ,17610 
2024,A545,남,외래,1 ,1 ,1 ,8890 ,12590 
2024,A545,여,외래,1 ,1 ,1 ,16980 ,24180 
2024,A546,남,외래,2 ,3 ,3 ,53960 ,89860 
2024,A546,여,외래,2 ,2 ,2 ,19980 ,25180 
2024,A548,남,외래,122 ,197 ,197 ,5050510 ,7264610 
2024,A548,여,외래,128 ,209 ,209 ,9339070 ,18813650 
2024,A548,여,입원,41 ,44 ,152 ,53298710 ,69969850 
2024,A549,남,외래,1089 ,2226 ,2226 ,105599770 ,151272170 
2024,A549,남,입원,1 ,1 ,1 ,521740 ,793870 
2024,A549,여,외래,659 ,1038 ,1038 ,34093940 ,54424870 
2024,A55 ,남,외래,37 ,74 ,74 ,3858910 ,6235730 
2024,A55 ,남,입원,1 ,1 ,2 ,760420 ,1092070 
2024,A55 ,여,외래,69 ,104 ,104 ,3318740 ,5325710 
2024,A55 ,여,입원,2 ,2 ,8 ,1758060 ,2264970 
2024,A56 ,여,외래,3 ,3 ,3 ,156110 ,227860 
2024,A560,남,외래,8880 ,16943 ,16943 ,618054300 ,882621860 
2024,A560,여,외래,12213 ,18728 ,18728 ,635552500 ,937445130 
2024,A560,여,입원,2 ,2 ,2 ,207160 ,244790 
2024,A561,남,외래,104 ,148 ,148 ,4547310 ,6692230 
2024,A561,남,입원,1 ,1 ,2 ,670350 ,710460 
2024,A561,여,외래,1737 ,2633 ,2633 ,99180450 ,145920330 
2024,A561,여,입원,12 ,13 ,87 ,21367690 ,25724270 
2024,A562,남,외래,1317 ,1925 ,1925 ,64021600 ,91893250 
2024,A562,여,외래,2019 ,2913 ,2912 ,85667120 ,127243570 
2024,A562,여,입원,1 ,1 ,8 ,556340 ,834640 
2024,A563,남,외래,5 ,6 ,6 ,231500 ,330200 
2024,A563,여,외래,7 ,13 ,13 ,453150 ,679650 
2024,A564,남,외래,2 ,2 ,2 ,17780 ,25180 
2024,A564,남,입원,1 ,1 ,5 ,785730 ,850450 
2024,A564,여,외래,2 ,6 ,6 ,60190 ,85390 
2024,A564,여,입원,1 ,1 ,6 ,918460 ,1014250 
2024,A568,남,외래,295 ,499 ,499 ,24158080 ,35343380 
2024,A568,여,외래,286 ,430 ,430 ,14715690 ,21349540 
2024,A57 ,남,외래,79 ,161 ,161 ,4261700 ,6301040 
2024,A57 ,여,외래,62 ,93 ,93 ,3330650 ,5108940 
2024,A57 ,여,입원,1 ,1 ,16 ,3276150 ,4190390 
2024,A58 ,남,외래,59 ,109 ,108 ,3244810 ,6787750 
2024,A58 ,남,입원,5 ,5 ,16 ,5591690 ,7826490 
2024,A58 ,여,외래,45 ,81 ,81 ,3196280 ,6387610 
2024,A58 ,여,입원,3 ,3 ,10 ,2801750 ,3960810 
2024,A59 ,여,외래,3 ,6 ,6 ,329620 ,470620 
2024,A590,남,외래,2303 ,2977 ,2977 ,63220550 ,89806880 
2024,A590,남,입원,1 ,1 ,1 ,355910 ,445780 
2024,A590,여,외래,53556 ,84138 ,84116 ,3028530340 ,4452054090 
2024,A590,여,입원,4 ,6 ,2 ,780060 ,999670 
2024,A598,남,외래,125 ,146 ,146 ,2482300 ,3498900 
2024,A598,여,외래,303 ,459 ,459 ,14875600 ,21126200 
2024,A599,남,외래,342 ,501 ,501 ,17365520 ,21948210 
2024,A599,여,외래,730 ,1058 ,1056 ,30977760 ,46019810 
2024,A60 ,남,외래,74 ,125 ,125 ,1631510 ,2262010 
2024,A60 ,여,외래,158 ,226 ,226 ,4892660 ,6695110 
2024,A600,남,외래,37195 ,76033 ,76031 ,1787157660 ,2517082080 
2024,A600,남,입원,3 ,3 ,91 ,1165380 ,1529780 
2024,A600,여,외래,70946 ,121975 ,121956 ,3487567530 ,5009508410 
